"Num_Auto_Mvt","Num_Mvt","Mvt","Categorie","Categdep","MT_Chiffre_Mvt_R","MT_Chiffre_Mvt_D","TYPE","DESIGN","MOISAN","MT_Lttre_Mvt","Motif_Mvt","Date_Mvt","Date_Mvt1","NORD","DATBEO","Code_Service","Service_Mvt","COMPT","DAF","DP","GDP","Solde_Av_Mvt","Solde_Av_Mvt1","Solde_Ap_Mvt","Solde_Ap_Mvt1","Heure_Mvt","Benef_Mvt","Code_Rubrique","Rubrique_Mvt","REP","CODE","MOIS","ANNE","MOISAN2","NBEO","MLMOIS","DATF","TITRE","COD"
"3911","3308","Dépenses","Dépenses","Dépenses","0","140525","","","AOUT/2023","Cent quarante mille cinq cent vingt cinq francs congolais","Frais médicaux kauba","07/08/2023 00:00:00","2023/08/07","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","269470732,6","269470732,6","269330207,6","269330207,6","30/12/1899 08:35:59","","","","0","632831","AOUT","2023","MOIS D'AOUT 2023","3176","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3912","3309","Dépenses","Dépenses","Dépenses","0","160000","","","AOUT/2023","Cent soixante mille francs congolais","Frais de salubrité de la cour KV","07/08/2023 00:00:00","2023/08/07","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","269330207,6","269330207,6","269170207,6","269170207,6","30/12/1899 08:37:20","","","","0","624000","AOUT","2023","MOIS D'AOUT 2023","3177","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3913","3310","Dépenses","Dépenses","Dépenses","0","281931","","","AOUT/2023","Deux cent quatre-vingt  et un mille neuf cent trente  et un francs congolais","Achat produits pharmaceutiques Kasangandjo","07/08/2023 00:00:00","2023/08/07","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","269170207,6","269170207,6","268888276,6","268888276,6","30/12/1899 08:40:24","","","","0","632831","AOUT","2023","MOIS D'AOUT 2023","3178","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3914","3311","Dépenses","Dépenses","Dépenses","0","49080","","","AOUT/2023","Quarante neuf mille quatre-vingt francs congolais","Achat produits pharmaceutiques Ntumba","07/08/2023 00:00:00","2023/08/07","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","268888276,6","268888276,6","268839196,6","268839196,6","30/12/1899 08:43:08","","","","0","632831","AOUT","2023","MOIS D'AOUT 2023","3179","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3915","3312","Dépenses","Dépenses","Dépenses","0","13000","","","AOUT/2023","Treize mille francs congolais","Frais de réparation pneus jeep 5598","07/08/2023 00:00:00","2023/08/07","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","268839196,6","268839196,6","268826196,6","268826196,6","30/12/1899 08:43:56","","","","0","624000","AOUT","2023","MOIS D'AOUT 2023","3180","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3916","3313","Dépenses","Dépenses","Dépenses","0","5000","","","AOUT/2023","Cinq mille francs congolais","Courses de service Mukuna","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","268826196,6","268826196,6","268821196,6","268821196,6","30/12/1899 08:44:41","","","","0","618120","AOUT","2023","MOIS D'AOUT 2023","3181","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3917","3314","Dépenses","Dépenses","Dépenses","0","866000","","","AOUT/2023","Huit cent soixante six mille francs congolais","Frais médicaux enfant Kwale","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","268821196,6","268821196,6","267955196,6","267955196,6","30/12/1899 08:47:15","","","","0","632831","AOUT","2023","MOIS D'AOUT 2023","3182","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3918","3315","Dépenses","Dépenses","Dépenses","0","15000","","","AOUT/2023","Quinze mille francs congolais","Courses de service MAvungu","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","267955196,6","267955196,6","267940196,6","267940196,6","30/12/1899 08:47:59","","","","0","618120","AOUT","2023","MOIS D'AOUT 2023","3184","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3919","3316","Dépenses","Dépenses","Dépenses","0","15000","","","AOUT/2023","Quinze mille francs congolais","Courses de service Mohindo","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","267940196,6","267940196,6","267925196,6","267925196,6","30/12/1899 08:48:28","","","","0","618120","AOUT","2023","MOIS D'AOUT 2023","3185","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3920","3317","Dépenses","Dépenses","Dépenses","0","100000","","","AOUT/2023","Cent mille francs congolais","Aide & secours SASAKWAWU","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","267925196,6","267925196,6","267825196,6","267825196,6","30/12/1899 08:49:27","","","","0","668360","AOUT","2023","MOIS D'AOUT 2023","3186","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"2472","2177","Dépenses","Dépenses","Dépenses","0","3500000","","","AVRIL/2023","Trois millions cinq cent mille francs congolais","Frais de restauration bureau DP","12/04/2023 00:00:00","2023/04/12","46","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","1099666658,23","1099666658,23","1096166658,23","1096166658,23","30/12/1899 08:44:51","","","","0","604130","AVRIL","2023","MOIS D'AVRIL 2023","4407","Francs Congolais:  Vingt huit millions soixante  treize mille sept cent un et quatre-vingt  dix-neuf centime","33333","SOMMAIRE MOIS D'AVRIL/2023","1"
"2473","2178","Dépenses","Dépenses","Fonctionnement","0","1000000","","","AVRIL/2023","Un million de francs congolais","Frais de fonctionnement bureau Lerexcom","12/04/2023 00:00:00","2023/04/12","47","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","1096166658,23","1096166658,23","1095166658,23","1095166658,23","30/12/1899 08:45:38","","","","0","-","AVRIL","2023","MOIS D'AVRIL 2023","4408","Francs Congolais:  Vingt huit millions soixante  treize mille sept cent un et quatre-vingt  dix-neuf centime","33333","SOMMAIRE MOIS D'AVRIL/2023","1"
"2474","2179","Dépenses","Dépenses","Dépenses","0","230000","","","AVRIL/2023","Deux cent trente mille francs congolais","Achat mat. pr réparation photocop.de l'ISTAT","12/04/2023 00:00:00","2023/04/12","48","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","1095166658,23","1095166658,23","1094936658,23","1094936658,23","30/12/1899 08:49:17","","","","0","624000","AVRIL","2023","MOIS D'AVRIL 2023","4409","Francs Congolais:  Vingt huit millions soixante  treize mille sept cent un et quatre-vingt  dix-neuf centime","33333","SOMMAIRE MOIS D'AVRIL/2023","1"
"2475","2180","Dépenses","Dépenses","Dépenses","0","815500","","","AVRIL/2023","Huit cent quinze mille cinq cent francs congolais","Frais d'entretien moquette mars 2023","12/04/2023 00:00:00","2023/04/12","49","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","1094936658,23","1094936658,23","1094121158,23","1094121158,23","30/12/1899 08:50:58","","","","0","624000","AVRIL","2023","MOIS D'AVRIL 2023","4410","Francs Congolais:  Vingt huit millions soixante  treize mille sept cent un et quatre-vingt  dix-neuf centime","33333","SOMMAIRE MOIS D'AVRIL/2023","1"
"2476","2181","Dépenses","Dépenses","Dépenses","0","230000","","","AVRIL/2023","Deux cent trente mille francs congolais","Communication de sce secr DP","12/04/2023 00:00:00","2023/04/12","50","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","1094121158,23","1094121158,23","1093891158,23","1093891158,23","30/12/1899 08:51:45","","","","0","628100","AVRIL","2023","MOIS D'AVRIL 2023","4411","Francs Congolais:  Vingt huit millions soixante  treize mille sept cent un et quatre-vingt  dix-neuf centime","33333","SOMMAIRE MOIS D'AVRIL/2023","1"
"2477","2182","Dépenses","Dépenses","Fonctionnement","0","1000000","","","AVRIL/2023","Un million de francs congolais","Frais de fonctionnement Nocafex","12/04/2023 00:00:00","2023/04/12","51","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","1093891158,23","1093891158,23","1092891158,23","1092891158,23","30/12/1899 08:52:43","","","","0","-","AVRIL","2023","MOIS D'AVRIL 2023","4412","Francs Congolais:  Vingt huit millions soixante  treize mille sept cent un et quatre-vingt  dix-neuf centime","33333","SOMMAIRE MOIS D'AVRIL/2023","1"
"2478","2183","Dépenses","Dépenses","Dépenses","0","500000","","","AVRIL/2023","Cinq cent mille francs congolais","Communication de sce de l'IFI","12/04/2023 00:00:00","2023/04/12","52","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","1092891158,23","1092891158,23","1092391158,23","1092391158,23","30/12/1899 08:53:58","","","","0","628100","AVRIL","2023","MOIS D'AVRIL 2023","4413","Francs Congolais:  Vingt huit millions soixante  treize mille sept cent un et quatre-vingt  dix-neuf centime","33333","SOMMAIRE MOIS D'AVRIL/2023","1"
"2479","2184","Dépenses","Dépenses","Fonctionnement","0","1000000","","","AVRIL/2023","Un million de francs congolais","Frais de fonctionnement délégation syndicale","12/04/2023 00:00:00","2023/04/12","53","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","1092391158,23","1092391158,23","1091391158,23","1091391158,23","30/12/1899 08:54:47","","","","0","-","AVRIL","2023","MOIS D'AVRIL 2023","4414","Francs Congolais:  Vingt huit millions soixante  treize mille sept cent un et quatre-vingt  dix-neuf centime","33333","SOMMAIRE MOIS D'AVRIL/2023","1"
"3921","3318","Dépenses","Dépenses","Dépenses","0","235000","","","AOUT/2023","Deux cent trente cinq mille francs congolais","Frais médicaux Mavungu","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","","267825196,6","267825196,6","267590196,6","267590196,6","30/12/1899 08:50:16","","","","0","632831","AOUT","2023","MOIS D'AOUT 2023","3187","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3922","3319","Dépenses","Dépenses","Dépenses","0","60000","","","AOUT/2023","Soixante mille francs congolais","Achat carburant, course de service de l'IRHEL","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU","","267590196,6","267590196,6","267530196,6","267530196,6","30/12/1899 08:49:58","","","","0","604210","AOUT","2023","MOIS D'AOUT 2023","3188","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3923","3320","Dépenses","Dépenses","Dépenses","0","100000","","","AOUT/2023","Cent mille francs congolais","Achat carburant, courses de sce PDSP","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU","","267530196,6","267530196,6","267430196,6","267430196,6","30/12/1899 08:50:52","","","","0","604210","AOUT","2023","MOIS D'AOUT 2023","3189","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3924","3321","Dépenses","Dépenses","Dépenses","0","20000","","","AOUT/2023","Vingt mille francs congolais","Courses de service Basolua","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU","","267430196,6","267430196,6","267410196,6","267410196,6","30/12/1899 08:51:34","","","","0","618120","AOUT","2023","MOIS D'AOUT 2023","3190","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3925","3322","Dépenses","Dépenses","Dépenses","0","1150000","","","AOUT/2023","Un million cent cinquante mille francs congolais","Achat poubelles, touques pr installations sanitaires","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU","","267410196,6","267410196,6","266260196,6","266260196,6","30/12/1899 08:53:00","","","","0","604710","AOUT","2023","MOIS D'AOUT 2023","3191","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3926","3323","Dépenses","Dépenses","Dépenses","0","250000","","","AOUT/2023","Deux cent cinquante mille francs congolais","Frais de montage de nouveaux mobiliers","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU","","266260196,6","266260196,6","266010196,6","266010196,6","30/12/1899 08:53:51","","","","0","659800","AOUT","2023","MOIS D'AOUT 2023","3192","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3927","3324","Dépenses","Dépenses","Dépenses","0","5970000","","","AOUT/2023","Cinq millions neuf cent soixante  dix mille francs congolais","Achat carburant charroi auto","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU","","266010196,6","266010196,6","260040196,6","260040196,6","30/12/1899 08:54:34","","","","0","604210","AOUT","2023","MOIS D'AOUT 2023","3193","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3928","3325","Dépenses","Dépenses","Dépenses","0","6900000","","","AOUT/2023","Six millions neuf cent mille francs congolais","Achat bte de vitesse d'occ. fourgonnette","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU","","260040196,6","260040196,6","253140196,6","253140196,6","30/12/1899 08:55:50","","","","0","624000","AOUT","2023","MOIS D'AOUT 2023","3194","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3929","3326","Dépenses","Dépenses","Dépenses","0","1500000","","","AOUT/2023","Un million cinq cent mille francs congolais","Installation système d'exploitation ordinaires","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU","","253140196,6","253140196,6","251640196,6","251640196,6","30/12/1899 08:56:51","","","","0","604720","AOUT","2023","MOIS D'AOUT 2023","3195","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3930","3327","Dépenses","Dépenses","Dépenses","0","500000","","","AOUT/2023","Cinq cent mille francs congolais","Achat registres indicateurs de courriers","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU","","251640196,6","251640196,6","251140196,6","251140196,6","30/12/1899 08:57:42","","","","0","604710","AOUT","2023","MOIS D'AOUT 2023","3196","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3931","3328","Dépenses","Dépenses","Dépenses","0","540000","","","AOUT/2023","Cinq cent quarante mille francs congolais","Achat paillasons bureaux","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU","","251140196,6","251140196,6","250600196,6","250600196,6","30/12/1899 08:58:26","","","","0","604710","AOUT","2023","MOIS D'AOUT 2023","3197","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3932","3329","Dépenses","Dépenses","Dépenses","0","380000","","","AOUT/2023","Trois cent quatre-vingt mille francs congolais","Achat cadenas ","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU","","250600196,6","250600196,6","250220196,6","250220196,6","30/12/1899 08:58:59","","","","0","604710","AOUT","2023","MOIS D'AOUT 2023","3198","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3933","3330","Dépenses","Dépenses","Dépenses","0","2400000","","","AOUT/2023","Deux millions quatre cent mille francs congolais","Achat cartouches en couleur","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU","","250220196,6","250220196,6","247820196,6","247820196,6","30/12/1899 08:59:40","","","","0","604720","AOUT","2023","MOIS D'AOUT 2023","3199","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
"3934","3331","Dépenses","Dépenses","Dépenses","0","350000","","","AOUT/2023","Trois cent cinquante mille francs congolais","Demontage,deplacement équipement déclasés lors de COVID","08/08/2023 00:00:00","2023/08/08","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU","","247820196,6","247820196,6","247470196,6","247470196,6","30/12/1899 09:01:15","","","","0","659800","AOUT","2023","MOIS D'AOUT 2023","3200","Francs Congolais:  Vingt quatre millions cinq cent soixante  treize mille six cent quarante neuf et vingt huit centime","33333","SOMMAIRE MOIS D'AOUT 2023","1"
