"Num_Auto_Mvt","Num_Mvt","Mvt","MT_Chiffre_Mvt_R","MT_Chiffre_Mvt_D","MT_Lttre_Mvt","Motif_Mvt","Date_Mvt","Date_Mvt1","Code_Service","Service_Mvt","Solde_Av_Mvt","Solde_Av_Mvt1","Solde_Ap_Mvt","Solde_Ap_Mvt1","Heure_Mvt","Benef_Mvt","Code_Rubrique","Rubrique_Mvt","MODIF"
"9484","7967","Dépenses","0","30","Dollars américains  trente  ","Achat gasoil Poclain Rouge","23/05/2013 00:00:00","2013/05/23","Sc","Sciérie","200","200","170","170","30/12/1899 11:52:39","Tweva","17","Achat gasoil Poclain Rouge",""
"9485","7968","Dépenses","0","70","Dollars américains  soixante-dix  ","Réparation pneu ","23/05/2013 00:00:00","2013/05/23","Gar","Garage","170","170","100","100","30/12/1899 11:53:15","Tweva/Poclain rouge","108","Réparation pneu ",""
"9486","7969","Dépenses","0","81","Dollars américains  quatre-vingt un ","Achat Huile Hydraulique rouge Poclain","23/05/2013 00:00:00","2013/05/23","Sc","Sciérie","100","100","19","19","30/12/1899 11:53:37","Tweva","126","Achat Huile Hydraulique rouge Poclain",""
"9487","7970","Dépenses","0","7,77","Dollars américains sept  et soixante dix-sept  Centimes","Achat Silicone","23/05/2013 00:00:00","2013/05/23","Gar","Garage","19","19","11,23","11,23","30/12/1899 11:54:09","Tweva/Eproxie","119","Achat Silicone",""
"9488","7971","Dépenses","0","5,55","Dollars américains cinq  et  cinquante cinq  Centimes","Achat pièces de rechange scierie","23/05/2013 00:00:00","2013/05/23","Sc","Sciérie","11,23","11,23","5,68","5,68","30/12/1899 11:54:44","Moise MIKANZU/boulons déligneuse","185","Achat pièces de rechange scierie",""
"9489","7972","Dépenses","0","3,33","Dollars américains trois  et  trente trois  Centimes","Achat outils","23/05/2013 00:00:00","2013/05/23","Sc","Sciérie","5,68","5,68","2,35","2,35","30/12/1899 11:55:35","Tweva/Brosse","97","Achat outils",""
"9490","1518","Recettes","35","0","Dollars américains  trente cinq ","Emprunt Changeur","23/05/2013 00:00:00","2013/05/23","Dem","Divers Emprunts","2,35","2,35","37,35","37,35","30/12/1899 12:02:38","Tweva","102","Emprunt Changeur",""
"9491","7973","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Ration sécurité","23/05/2013 00:00:00","2013/05/23","Secu","Sécurité","37,35","37,35","30,69","30,69","30/12/1899 12:03:09","Shellah","53","Ration sécurité",""
"9492","7974","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Achat pièces de rechange scierie","23/05/2013 00:00:00","2013/05/23","Sc","Sciérie","30,69","30,69","24,03","24,03","30/12/1899 12:03:58","Moise MIKANZU/boulons affutage","185","Achat pièces de rechange scierie",""
"9493","7975","Dépenses","0","4,44","Dollars américains quatre  et  quarante quatre  Centimes","Achat Disque à couper","23/05/2013 00:00:00","2013/05/23","Sc","Sciérie","24,03","24,03","19,59","19,59","30/12/1899 12:04:30","Tweva","13","Achat Disque à couper",""
"9494","7976","Dépenses","0","19,59","Dollars américains  dix-neuf  et  cinquante neuf  Centimes","Heures supplémentaires","23/05/2013 00:00:00","2013/05/23","Pers","Personnel","19,59","19,59","0","0","30/12/1899 12:04:59","Tweva","65","Heures supplémentaires",""
"9495","1519","Recettes","400","0","Dollars américains quatre cent ","Prestation de sciage ","24/05/2013 00:00:00","2013/05/24","Sc","Sciérie","0","0","400","400","30/12/1899 12:05:25","Helene","1","Prestation de sciage ",""
"9496","7977","Dépenses","0","30","Dollars américains  trente  ","Achat gasoil Poclain Rouge","24/05/2013 00:00:00","2013/05/24","Sc","Sciérie","400","400","370","370","30/12/1899 12:05:52","Tweva","17","Achat gasoil Poclain Rouge",""
"9497","7978","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Achat SAE 40","24/05/2013 00:00:00","2013/05/24","Gar","Garage","370","370","363,34","363,34","30/12/1899 12:06:42","Tweva","153","Achat SAE 40",""
"9498","7979","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Ration sécurité","24/05/2013 00:00:00","2013/05/24","Secu","Sécurité","363,34","363,34","356,68","356,68","30/12/1899 12:08:10","CHIRRO","53","Ration sécurité",""
"9499","7980","Dépenses","0","200","Dollars américains deux cent ","Divers remboursement ","24/05/2013 00:00:00","2013/05/24","Rm","Divers Remboursements","356,68","356,68","156,68","156,68","30/12/1899 12:08:37","Tweva","43","Divers remboursement ",""
"9500","7981","Dépenses","0","8","Dollars américains huit ","Achat Rame duplicateur","24/05/2013 00:00:00","2013/05/24","Bur","Bureau","156,68","156,68","148,68","148,68","30/12/1899 12:08:54","Tweva","157","Achat Rame duplicateur",""
"9501","7982","Dépenses","0","5,55","Dollars américains cinq  et  cinquante cinq  Centimes","Achat gasoil Compacteur  GF","24/05/2013 00:00:00","2013/05/24","Gar","Garage","148,68","148,68","143,13","143,13","30/12/1899 12:09:20","Tweva/lavage pièces","24","Achat gasoil Compacteur  GF",""
"9502","7983","Dépenses","0","10","Dollars américains dix ","Achat pièces de rechange scierie","24/05/2013 00:00:00","2013/05/24","Sc","Sciérie","143,13","143,13","133,13","133,13","30/12/1899 12:09:50","Magloire/Vis Déligneuse","185","Achat pièces de rechange scierie",""
"9503","7984","Dépenses","0","32","Dollars américains  trente deux ","Achat Meule Diamant","24/05/2013 00:00:00","2013/05/24","Sc","Sciérie","133,13","133,13","101,13","101,13","30/12/1899 12:10:46","Annie Fournisseur/affutage","197","Achat Meule Diamant",""
"9504","7985","Dépenses","0","50","Dollars américains  cinquante  ","DGRAD SBB","24/05/2013 00:00:00","2013/05/24","Bur","Bureau","101,13","101,13","51,13","51,13","30/12/1899 12:11:50","Tweva","76","DGRAD SBB",""
"9505","7986","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Achat SAE 40","24/05/2013 00:00:00","2013/05/24","Sc","Sciérie","51,13","51,13","44,47","44,47","30/12/1899 12:12:20","Tweva","153","Achat SAE 40",""
"9506","7987","Dépenses","0","7,77","Dollars américains sept  et soixante dix-sept  Centimes","Achat outils","24/05/2013 00:00:00","2013/05/24","Sc","Sciérie","44,47","44,47","36,7","36,7","30/12/1899 12:15:35","Tweva/craie forestière","97","Achat outils",""
"9507","7988","Dépenses","0","36,7","Dollars américains  trente six  et  soixante-dix   Centimes","Achat Huile Hydraulique rouge Poclain","24/05/2013 00:00:00","2013/05/24","Sc","Sciérie","36,7","36,7","0","0","30/12/1899 12:19:24","Tweva","126","Achat Huile Hydraulique rouge Poclain",""
"9508","1520","Recettes","2497","0","Dollars américains deux mille  quatre centquatre vingt dix-sept ","Vente bois ","24/05/2013 00:00:00","2013/05/24","Sc","Sciérie","0","0","2497","2497","30/12/1899 12:20:44","STS","2","Vente bois ",""
"9509","7989","Dépenses","0","2297","Dollars américains deux mille  deux centquatre vingt dix-sept ","Achat bois","24/05/2013 00:00:00","2013/05/24","Sc","Sciérie","2497","2497","200","200","30/12/1899 12:21:23","HYPPOLITE","66","Achat bois",""
"9510","7990","Dépenses","0","100","Dollars américains  cent  ","Salaire","24/05/2013 00:00:00","2013/05/24","Pers","Personnel","200","200","100","100","30/12/1899 12:21:51","Tweva","55","Salaire",""
"9511","7991","Dépenses","0","5","Dollars américains cinq ","Communication de service","24/05/2013 00:00:00","2013/05/24","Bur","Bureau","100","100","95","95","30/12/1899 12:22:22","Tweva","8","Communication de service",""
"9512","7992","Dépenses","0","3,33","Dollars américains trois  et  trente trois  Centimes","Achat Meule Diamant","25/05/2013 00:00:00","2013/05/25","Sc","Sciérie","95","95","91,67","91,67","30/12/1899 14:47:16","Moise MIKANZU/solde ","197","Achat Meule Diamant",""
"9513","7993","Dépenses","0","3,33","Dollars américains trois  et  trente trois  Centimes","Achat outils","25/05/2013 00:00:00","2013/05/25","Sc","Sciérie","91,67","91,67","88,34","88,34","30/12/1899 14:47:48","Tweva/Craie forestière","97","Achat outils",""
"9514","7994","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Ration sécurité","25/05/2013 00:00:00","2013/05/25","Secu","Sécurité","88,34","88,34","81,68","81,68","30/12/1899 14:48:05","Shellah","53","Ration sécurité",""
"9515","7995","Dépenses","0","5","Dollars américains cinq ","Transport courses de service","25/05/2013 00:00:00","2013/05/25","Pres","Président","81,68","81,68","76,68","76,68","30/12/1899 14:48:25","V MPia","9","Transport courses de service",""
"9516","7996","Dépenses","0","10","Dollars américains dix ","Transport courses de service","25/05/2013 00:00:00","2013/05/25","Sc","Sciérie","76,68","76,68","66,68","66,68","30/12/1899 14:49:08","Tweva","9","Transport courses de service",""
"9517","7997","Dépenses","0","40","Dollars américains  quarante  ","Achat pièces de rechange scierie","25/05/2013 00:00:00","2013/05/25","Sc","Sciérie","66,68","66,68","26,68","26,68","30/12/1899 14:49:41","Moise MIKANZU/Flexible","185","Achat pièces de rechange scierie",""
"9518","7998","Dépenses","0","8,88","Dollars américains huit  et  quatre-vingt huit  Centimes","Transport agents","25/05/2013 00:00:00","2013/05/25","Pers","Personnel","26,68","26,68","17,8","17,8","30/12/1899 14:50:03","Tweva","135","Transport agents",""
"9519","7999","Dépenses","0","3,33","Dollars américains trois  et  trente trois  Centimes","Communication de service","25/05/2013 00:00:00","2013/05/25","Bur","Bureau","17,8","17,8","14,47","14,47","30/12/1899 14:50:36","Tweva","8","Communication de service",""
"9520","1521","Recettes","380","0","Dollars américains trois cent quatre-vingt  ","Prestation de sciage ","27/05/2013 00:00:00","2013/05/27","Sc","Sciérie","14,47","14,47","394,47","394,47","30/12/1899 14:52:58","MAMIE Colette","1","Prestation de sciage ",""
"9521","1522","Recettes","170","0","Dollars américains  cent soixante-dix  ","Prestation de sciage ","27/05/2013 00:00:00","2013/05/27","Sc","Sciérie","394,47","394,47","564,47","564,47","30/12/1899 14:53:13","Jacquie","1","Prestation de sciage ",""
"9522","1523","Recettes","700","0","Dollars américains sept cent ","Prestation de sciage ","27/05/2013 00:00:00","2013/05/27","Sc","Sciérie","564,47","564,47","1264,47","1264,47","30/12/1899 14:53:34","Mamie KANZA","1","Prestation de sciage ",""
"9523","1524","Recettes","400","0","Dollars américains quatre cent ","Prestation de sciage ","27/05/2013 00:00:00","2013/05/27","Sc","Sciérie","1264,47","1264,47","1664,47","1664,47","30/12/1899 14:54:11","PITSHOU","1","Prestation de sciage ",""
"9524","8000","Dépenses","0","30","Dollars américains  trente  ","Achat gasoil Poclain Rouge","27/05/2013 00:00:00","2013/05/27","Sc","Sciérie","1664,47","1664,47","1634,47","1634,47","30/12/1899 14:54:54","Tweva","17","Achat gasoil Poclain Rouge",""
"9525","8001","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Achat SAE 40","27/05/2013 00:00:00","2013/05/27","Sc","Sciérie","1634,47","1634,47","1627,81","1627,81","30/12/1899 14:55:09","Tweva","153","Achat SAE 40",""
"9526","8002","Dépenses","0","13,32","Dollars américains treize  et  trente deux  Centimes","Ration sécurité","27/05/2013 00:00:00","2013/05/27","Secu","Sécurité","1627,81","1627,81","1614,49","1614,49","30/12/1899 14:55:38","CHirro/Lundi et Dimanche","53","Ration sécurité",""
"9527","8003","Dépenses","0","4,44","Dollars américains quatre  et  quarante quatre  Centimes","Achat Disque à couper","27/05/2013 00:00:00","2013/05/27","Sc","Sciérie","1614,49","1614,49","1610,05","1610,05","30/12/1899 14:55:54","Tweva","13","Achat Disque à couper",""
"9528","8004","Dépenses","0","40","Dollars américains  quarante  ","Achat pièces de rechange scierie","27/05/2013 00:00:00","2013/05/27","Sc","Sciérie","1610,05","1610,05","1570,05","1570,05","30/12/1899 14:56:50","Moise MIKANZU/Courroies ","185","Achat pièces de rechange scierie",""
"9529","8005","Dépenses","0","40","Dollars américains  quarante  ","Achat Huile Hydraulique rouge Poclain","27/05/2013 00:00:00","2013/05/27","Sc","Sciérie","1570,05","1570,05","1530,05","1530,05","30/12/1899 14:57:12","Tweva","126","Achat Huile Hydraulique rouge Poclain",""
"9530","8006","Dépenses","0","3,33","Dollars américains trois  et  trente trois  Centimes","Soufflage scierie","27/05/2013 00:00:00","2013/05/27","Sc","Sciérie","1530,05","1530,05","1526,72","1526,72","30/12/1899 14:58:01","SINDANI","194","Soufflage scierie",""
"9531","8007","Dépenses","0","2,88","Dollars américains deux  et  quatre-vingt huit  Centimes","Achat outils","27/05/2013 00:00:00","2013/05/27","Gar","Garage","1526,72","1526,72","1523,84","1523,84","30/12/1899 14:58:24","Tweva/Eproxie","97","Achat outils",""
"9532","8008","Dépenses","0","15","Dollars américains quinze ","Heures supplémentaires","27/05/2013 00:00:00","2013/05/27","Pers","Personnel","1523,84","1523,84","1508,84","1508,84","30/12/1899 14:58:38","Tweva","65","Heures supplémentaires",""
"9533","8009","Dépenses","0","35","Dollars américains  trente cinq ","Achat Meule Diamant","27/05/2013 00:00:00","2013/05/27","Sc","Sciérie","1508,84","1508,84","1473,84","1473,84","30/12/1899 14:59:04","ANNIE FOURNISSEUR/affutage","197","Achat Meule Diamant",""
"9534","8010","Dépenses","0","20","Dollars américains  vingt  ","Achat baguette castolines","27/05/2013 00:00:00","2013/05/27","Sc","Sciérie","1473,84","1473,84","1453,84","1453,84","30/12/1899 14:59:33","Tweva","11","Achat baguette castolines",""
"9535","8011","Dépenses","0","20","Dollars américains  vingt  ","Achat Carburant courses de service","27/05/2013 00:00:00","2013/05/27","Bur","Bureau","1453,84","1453,84","1433,84","1433,84","30/12/1899 14:59:59","Tweva","149","Achat Carburant courses de service",""
"9536","8012","Dépenses","0","200","Dollars américains deux cent ","Versement AFRILAND SBB","27/05/2013 00:00:00","2013/05/27","AF","Afriland Amortissement","1433,84","1433,84","1233,84","1233,84","30/12/1899 15:00:33","Tweva","193","Versement AFRILAND SBB",""
"9537","8013","Dépenses","0","150","Dollars américains  cent  cinquante  ","Versement BCDC","27/05/2013 00:00:00","2013/05/27","Bc","BCDC LBKK","1233,84","1233,84","1083,84","1083,84","30/12/1899 15:00:51","Tweva","230","Versement BCDC",""
"9538","8014","Dépenses","0","100","Dollars américains  cent  ","Electricité/SNEL","27/05/2013 00:00:00","2013/05/27","Elec","Electricité","1083,84","1083,84","983,84","983,84","30/12/1899 15:01:21","Tweva","41","Electricité/SNEL",""
"9539","8015","Dépenses","0","100","Dollars américains  cent  ","Versement BIAC","27/05/2013 00:00:00","2013/05/27","Biac","BIAC SBB","983,84","983,84","883,84","883,84","30/12/1899 15:02:05","Tweva","56","Versement BIAC",""
"9540","8016","Dépenses","0","800","Dollars américains huit cent ","Salaire","27/05/2013 00:00:00","2013/05/27","Pers","Personnel","883,84","883,84","83,84","83,84","30/12/1899 15:03:24","Tweva/Arriéré","55","Salaire",""
"9541","1525","Recettes","600","0","Dollars américains six cent ","Prestation de sciage ","28/05/2013 00:00:00","2013/05/28","Sc","Sciérie","83,84","83,84","683,84","683,84","30/12/1899 15:04:17","AMEKA","1","Prestation de sciage ",""
"9542","1526","Recettes","200","0","Dollars américains deux cent ","Prestation de sciage ","28/05/2013 00:00:00","2013/05/28","Sc","Sciérie","683,84","683,84","883,84","883,84","30/12/1899 15:04:30","FIFI","1","Prestation de sciage ",""
"9543","1527","Recettes","400","0","Dollars américains quatre cent ","Prestation de sciage ","28/05/2013 00:00:00","2013/05/28","Sc","Sciérie","883,84","883,84","1283,84","1283,84","30/12/1899 15:04:43","OMBATA","1","Prestation de sciage ",""
"9544","1528","Recettes","20","0","Dollars américains  vingt  ","Prestation de sciage ","28/05/2013 00:00:00","2013/05/28","Sc","Sciérie","1283,84","1283,84","1303,84","1303,84","30/12/1899 15:05:15","SOLANGE","1","Prestation de sciage ",""
"9545","8017","Dépenses","0","30","Dollars américains  trente  ","Achat gasoil Poclain Rouge","28/05/2013 00:00:00","2013/05/28","Sc","Sciérie","1303,84","1303,84","1273,84","1273,84","30/12/1899 08:33:50","Tweva","17","Achat gasoil Poclain Rouge",""
"9546","8018","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Achat SAE 40","28/05/2013 00:00:00","2013/05/28","Sc","Sciérie","1273,84","1273,84","1267,18","1267,18","30/12/1899 08:34:10","Tweva","153","Achat SAE 40",""
"9547","8019","Dépenses","0","1,11","Dollars américains un  et onze  Centimes","Communication de service","28/05/2013 00:00:00","2013/05/28","Bur","Bureau","1267,18","1267,18","1266,07","1266,07","30/12/1899 08:34:32","Moise MIKANZU","8","Communication de service",""
"9548","8020","Dépenses","0","6,66","Dollars américains six  et  soixante six  Centimes","Ration sécurité","28/05/2013 00:00:00","2013/05/28","Secu","Sécurité","1266,07","1266,07","1259,41","1259,41","30/12/1899 08:34:48","Shellah","53","Ration sécurité",""
"9549","8021","Dépenses","0","30","Dollars américains  trente  ","Prélèvement Président","28/05/2013 00:00:00","2013/05/28","Pres","Président","1259,41","1259,41","1229,41","1229,41","30/12/1899 08:35:40","ANGO","45","Prélèvement Président",""
"9550","8022","Dépenses","0","200","Dollars américains deux cent ","Prélèvement Mère FRIDA","28/05/2013 00:00:00","2013/05/28","M/B","Maman FRIDA","1229,41","1229,41","1029,41","1029,41","30/12/1899 08:36:04","MERE FRIDA","236","Prélèvement Mère FRIDA",""
