"Num_Auto_Bc","Num_BS_Caisse","Motif_Bs","MT_Chiffre_BS","MT_Lttre_BS","Date_Sortie","Date_Sortie1","Code_Service","Heure_s","Benef","Code_Rubrique","COD","SUPPRIM","NBEO"
"10843","10824","Achat produits pharm.Belito","37000","Trente sept mille francs congolais","13/10/2025 00:00:00","2025/10/13","","30/12/1899 11:28:23","","","","NON","1575"
"10844","10825","Frais de reliure notes de service","40000","Quarante mille francs congolais","13/10/2025 00:00:00","2025/10/13","","30/12/1899 11:29:24","","","","NON","1576"
"10845","10826","Achat pces de rechanges jeep 8780","2476000","Deux millions quatre cent soixante  seize mille francs congolais","13/10/2025 00:00:00","2025/10/13","","30/12/1899 11:30:04","","","","NON","1577"
"10846","10827","Achat produits pharm Muteba","306000","Trois cent six mille francs congolais","14/10/2025 00:00:00","2025/10/14","","30/12/1899 11:31:07","","","","NON","1578"
"10847","10828","Achat produits pharm Mbemba","432500","Quatre cent trente deux mille cinq cent deux francs congolais","14/10/2025 00:00:00","2025/10/14","","30/12/1899 11:31:47","","","","NON","1579"
"10848","10829","Frais médicaux Kapinga","358250","Trois cent cinquante huit mille deux cent cinquante francs congolais","14/10/2025 00:00:00","2025/10/14","","30/12/1899 11:32:27","","","","NON","1580"
"10849","10830","Achat produits pharm Mujinga","130500","Cent trente mille cinq cent francs congolais","14/10/2025 00:00:00","2025/10/14","","30/12/1899 11:33:05","","","","NON","1581"
"10850","10831","Resatauration aux policiers de garde","30000","Trente mille francs congolais","15/10/2025 00:00:00","2025/10/15","","30/12/1899 11:33:52","","","","NON","1582"
"10851","10832","Frais de salubrité de la cour KV","160000","Cent soixante mille francs congolais","15/10/2025 00:00:00","2025/10/15","","30/12/1899 11:34:34","","","","NON","1583"
"10852","10833","Reliure notes de service","50000","Cinquante mille francs congolais","16/10/2025 00:00:00","2025/10/16","","30/12/1899 11:35:32","","","","NON","1584"
"10853","10834","Achat bte colle fixation parabrise 5604","120000","Cent vingt mille francs congolais","16/10/2025 00:00:00","2025/10/16","","30/12/1899 11:41:25","","","","NON","1585"
"10901","10882","Déplacement pr raison IRHEL","713000","Sept cent treize mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 08:51:34","","","","NON","3683"
"10902","10883","Dépôt et transmission courriers secr directions","1300000","Un million trois cent mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 08:52:14","","","","NON","3684"
"10903","10884","Déplacement pr raison de sce IAPA télécom","450000","Quatre cent cinquante mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:27:41","","","","NON","3686"
"10904","10885","Déplacement pour raison de sce ISDEE","656000","Six cent cinquante six mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:28:22","","","","NON","3687"
"10905","10886","Fonctionnement bureau GU","45000000","Quarante cinq millions de francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:29:12","","","","OUI","3689"
"10906","10887","Fonctionnement bureau GU","4500000","Quatre millions cinq cent mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:31:08","","","","NON","3689"
"10907","10888","Fonctionnement bureau secr DP","2000000","Deux millions de francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:31:44","","","","NON","3690"
"10908","10889","Fonctionnement bureau SEP","2500000","Deux millions cinq cent mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:32:25","","","","NON","3691"
"10909","10890","Fonctionnement Délégation syndicale ","2000000","Deux millions de francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:33:10","","","","NON","3692"
"10910","10891","Fonctionnement bureau Beach Ngobila","2500000","Deux millions cinq cent mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:33:48","","","","NON","3693"
"10911","10892","Frais de vacation et déplacement à l'IAJC","2000000","Deux millions de francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:35:33","","","","NON","3694"
"10912","10893","Fonctionnement Zone économique Maluku","1000000","Un million de francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:36:23","","","","NON","3695"
"10913","10894","Fonctionnement unité genre","500000","Cinq cent mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:37:01","","","","NON","3696"
"10914","10895","Fonctionnement bureau Nacafex","1500000","Un million cinq cent mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:37:36","","","","NON","3697"
"10915","10896","Fonctionnement bureau TCPK","2500000","Deux millions cinq cent mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:38:11","","","","NON","3698"
"10916","10897","Achat fournitures de bureaux","4600000","Quatre millions six cent mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:38:56","","","","NON","3699"
"10917","10898","Pment factures Régideso KV, GU sept. 25","2685428,28","Deux millions six cent quatre-vingt cinq mille quatre cent vingt huit et vingt huit centime francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:40:55","","","","NON","3700"
"10918","10899","Frais de réparation photocopieuse secr DP","150000","Cent cinquante mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:41:56","","","","NON","3751"
"10919","10900","Abonnement canal plus","1579500","Un million cinq cent soixante  dix-neuf mille cinq cent francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:42:37","","","","NON","3752"
"10920","10901","Intervention bancaire, retrait fonds","110000","Cent dix mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:43:25","","","","NON","3753"
"10921","10902","Déplacement aux nettoyeurs octobre 25","1380000","Un million trois cent quatre-vingt mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:44:18","","","","NON","3754"
"10922","10903","Déplacement pr raison de sce ITVRO","500000","Cinq cent mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:45:06","","","","NON","3755"
"10923","10904","Frais de climatisation jeep 3166","360000","Trois cent soixante mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:45:48","","","","NON","3756"
"10924","10905","Resatauration aux policiers de garde","300000","Trois cent mille francs congolais","17/10/2025 00:00:00","2025/10/17","","30/12/1899 13:50:23","","","","NON","3757"
"11141","11122","Frais médicaux Mwamba","70000","Soixante  dix mille francs congolais","04/11/2025 00:00:00","2025/11/04","","30/12/1899 13:45:15","","","","NON","1015"
"11142","11123","Achat carburant GE/GU","536000","Cinq cent trente six mille francs congolais","05/11/2025 00:00:00","2025/11/05","","30/12/1899 13:46:14","","","","NON","1016"
"11143","11124","Courses de service Ewango","20000","Vingt mille francs congolais","05/11/2025 00:00:00","2025/11/05","","30/12/1899 13:47:13","","","","NON","1017"
"11144","11125","Frais médicaux Basolua","242550","Deux cent quarante deux mille cinq cent cinquante francs congolais","05/11/2025 00:00:00","2025/11/05","","30/12/1899 13:47:55","","","","NON","1018"
"11145","11126","Frais médicaux Ntumba","292750","Deux cent quatre-vingt  douze mille sept cent cinquante francs congolais","05/11/2025 00:00:00","2025/11/05","","30/12/1899 13:48:41","","","","NON","1019"
"11146","11127","Frais médicaux Mulanga","483500","Quatre cent quatre-vingt trois mille cinq cent trois francs congolais","05/11/2025 00:00:00","2025/11/05","","30/12/1899 13:51:14","","","","NON","1020"
"11147","11128","Achat produits pharmaceutiques Kangala","70000","Soixante  dix mille francs congolais","05/11/2025 00:00:00","2025/11/05","","30/12/1899 13:53:08","","","","NON","1021"
"11148","11129","Achat ralllonges secr DP","80000","Quatre-vingt mille francs congolais","05/11/2025 00:00:00","2025/11/05","","30/12/1899 13:54:43","","","","NON","1022"
"11149","11130","Entretien général splits secr SDRH,IRHEL","69000","Soixante neuf mille francs congolais","05/11/2025 00:00:00","2025/11/05","","30/12/1899 13:55:41","","","","NON","1023"
"11150","11131","Communication Vodacom","920000","Neuf cent vingt mille francs congolais","05/11/2025 00:00:00","2025/11/05","","30/12/1899 13:56:42","","","","NON","1024"
"11151","11132","Courses de service CPDA","25000","Vingt cinq mille francs congolais","05/11/2025 00:00:00","2025/11/05","","30/12/1899 13:57:14","","","","NON","1025"
"11152","11133","Frais médicaux Kafuba","500000","Cinq cent mille francs congolais","06/11/2025 00:00:00","2025/11/06","","30/12/1899 13:58:18","","","","NON","1026"
"11153","11134","Achat produits pharmaceutique Lumande","409240","Quatre cent neuf mille deux cent quarante francs congolais","06/11/2025 00:00:00","2025/11/06","","30/12/1899 08:57:50","","","","NON","1027"
"11154","11135","Provison justifier urgence médicale Nsangana","600000","Six cent mille francs congolais","06/11/2025 00:00:00","2025/11/06","","30/12/1899 08:59:07","","","","NON","1028"
"11155","11136","Achat produits pharmaceutique Bokinda","354275","Trois cent cinquante quatre mille deux cent soixante  quinze francs congolais","06/11/2025 00:00:00","2025/11/06","","30/12/1899 09:00:02","","","","NON","1029"
"11156","11137","Achat prouits pharm.Kisangu","200686","Deux cent mille six cent quatre-vingt six francs congolais","06/11/2025 00:00:00","2025/11/06","","30/12/1899 09:00:46","","","","NON","1030"
"11157","11138","Frais d'intervention bancaire,retrait fonds","90000","Quatre-vingt  dix mille francs congolais","06/11/2025 00:00:00","2025/11/06","","30/12/1899 09:01:32","","","","NON","1031"
"11158","11139","Déplacement pr raison de sce ILP","450000","Quatre cent cinquante mille francs congolais","07/11/2025 00:00:00","2025/11/07","","30/12/1899 09:02:24","","","","NON","1032"
"11159","11140","Déplacement pr raison de sce IRHEL","613000","Six cent treize mille francs congolais","07/11/2025 00:00:00","2025/11/07","","30/12/1899 09:03:05","","","","NON","1033"
"11160","11141","Déplacement pr raison de sce ISDEE","656000","Six cent cinquante six mille francs congolais","07/11/2025 00:00:00","2025/11/07","","30/12/1899 09:03:44","","","","NON","1034"
"11161","11142","Déplacement pr raison de sce ITVRO","550000","Cinq cent cinquante mille francs congolais","07/11/2025 00:00:00","2025/11/07","","30/12/1899 09:04:31","","","","NON","1035"
"11162","11143","Déplacement pr raison de sce Insp IAPA","450000","Quatre cent cinquante mille francs congolais","07/11/2025 00:00:00","2025/11/07","","30/12/1899 09:05:22","","","","NON","1036"
"11163","11144","Déplacement pr raison de sce IRT","1308000","Un million trois cent huit mille francs congolais","07/11/2025 00:00:00","2025/11/07","","30/12/1899 09:06:10","","","","NON","1037"
"11164","11145","Dépôt,transmission courriers secr ","1250000","Un million deux cent cinquante mille francs congolais","07/11/2025 00:00:00","2025/11/07","","30/12/1899 09:07:08","","","","NON","1038"
"11422","11403","Abonnement internet microcom,orange,airtel","1660600","Un million six cent soixante mille six cent francs congolais","28/11/2025 00:00:00","2025/11/28","","30/12/1899 14:47:27","","","","NON","1895"
"11423","11404","Remplacement ampoules,achat fusible,socket","240500","Deux cent quarante mille cinq cent francs congolais","01/12/2025 00:00:00","2025/12/01","","30/12/1899 12:11:03","","","","NON","1951"
"11424","11405","Achat courroies jeep 7252","150000","Cent cinquante mille francs congolais","01/12/2025 00:00:00","2025/12/01","","30/12/1899 12:11:48","","","","NON","1952"
"11425","11406","Achat registres indicateurs","650000","Six cent cinquante mille francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:12:47","","","","NON","1896"
"11426","11407","Achat onduleurs 2000","2585000","Deux millions cinq cent quatre-vingt cinq mille francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:13:38","","","","NON","1897"
"11427","11408","Intervention sces extérieurs axe Mitendi","1500000","Un million cinq cent mille francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:14:41","","","","NON","1898"
"11428","11409","Achat carburant GE/GU","1065000","Un million soixante cinq mille francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:15:18","","","","NON","1899"
"11429","11410","Achat rallonges bureaux","184000","Cent quatre-vingt quatre mille francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:16:10","","","","NON","1900"
"11430","11411","Restauration aux policiers de garde","30000","Trente mille francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:16:54","","","","NON","1953"
"11431","11412","Achat cylindres","80000","Quatre-vingt mille francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:17:34","","","","NON","1954"
"11432","11413","Achat toners en couleur photocopieuse","561600","Cinq cent soixante  et un mille six cent un francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:18:49","","","","NON","1955"
"11433","11414","Frais médicaux EALE","270000","Deux cent soixante  dix mille francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:19:35","","","","NON","1956"
"11434","11415","Frais funeraire Kabulo","562500","Cinq cent soixante deux mille cinq cent deux francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:20:20","","","","NON","1957"
"11435","11416","Achat produits pharm.Ndeji","400000","Quatre cent mille francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:21:07","","","","NON","1958"
"11436","11417","Frais médicaux CPD","450000","Quatre cent cinquante mille francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:21:49","","","","NON","1959"
"11437","11418","Achat produits pharm Kafuba","280000","Deux cent quatre-vingt mille francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:23:07","","","","NON","1960"
"11438","11419","Frais funeraire Mulumba","562500","Cinq cent soixante deux mille cinq cent deux francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:24:31","","","","NON","1961"
"11439","11420","Réparation pompe,achat pces de rechanges 4393","1200000","Un million deux cent mille francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:25:48","","","","NON","1962"
"11440","11421","Achat pces de rechanges 5596","1000000","Un million de francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:26:41","","","","NON","1963"
"11441","11422","Achat pces de rechanges bus 0648","910000","Neuf cent dix mille francs congolais","02/12/2025 00:00:00","2025/12/02","","30/12/1899 12:27:32","","","","NON","1964"
"11442","11423","Achat refrigerateur Hinsens PDSP","501750","Cinq cent un mille sept cent cinquante francs congolais","03/12/2025 00:00:00","2025/12/03","","30/12/1899 12:43:21","","","","NON","1965"
